4177241,/ru/jobs/4177241/,Менеджер по продажам авто из США и Кореи,30000–70000
id,href,title,salary
4599235,/ru/jobs/4599235/,"Мастер ручной работы, сборщик продукции (интернет-магазин, офис класса А)",12000–15000
id,href,title,salary
4557714,/ru/jobs/4557714/,Менеджер з продажу первинної нерухомості,50000–100000
id,href,title,salary
4524902,/ru/jobs/4524902/,Грузчик,10000–13900
id,href,title,salary
4370245,/ru/jobs/4370245/,Комплектовщик,12650–20000
id,href,title,salary
4326539,/ru/jobs/4326539/,Водитель,16000–20000
id,href,title,salary
4535402,/ru/jobs/4535402/,"Supervisor, team leader (call-center, French speaking)",35000–43500
id,href,title,salary
3530733,/ru/jobs/3530733/,Администратор магазина обуви и одежды,30000
id,href,title,salary
3328636,/ru/jobs/3328636/,"Продавец-консультант (Позняки, Троещина, Дарница, Оболонь, Академгородок, Лавина)",18000–35000
id,href,title,salary
4278942,/ru/jobs/4278942/,Project manager (IT),no data available
id,href,title,salary
4061624,/ru/jobs/4061624/,"Кухар, помічник кухаря",14000–18000
id,href,title,salary
4599179,/ru/jobs/4599179/,Керівник філії,no data available
id,href,title,salary
3262934,/ru/jobs/3262934/,Менеджер по работе с клиентами (финансы),28000
id,href,title,salary
4432115,/ru/jobs/4432115/,Водій,21000–25000
id,href,title,salary
4495849,/ru/jobs/4495849/,Support manager,15000–20000
id,href,title,salary
4599162,/ru/jobs/4599162/,Оператор call-центра (soft-collection),15000–17000
id,href,title,salary
4599159,/ru/jobs/4599159/,Помічник керівника,18000
id,href,title,salary
4544526,/ru/jobs/4544526/,Продавець-консультант (с. Старі Петрівці),12000–16000
id,href,title,salary
4599145,/ru/jobs/4599145/,Менеджер лабораторного відділу (тимчасово),no data available
id,href,title,salary
3491371,/ru/jobs/3491371/,Менеджер з продажу,16000
id,href,title,salary
4599142,/ru/jobs/4599142/,Менеджер-реєстратор,no data available
id,href,title,salary
3455023,/ru/jobs/3455023/,Менеджер з продажу,14000–16000
id,href,title,salary
3235339,/ru/jobs/3235339/,"Автомеханик, моторист-автослесарь (ученик)",30000–70000
id,href,title,salary
4009822,/ru/jobs/4009822/,Рабочий на производство фотообоев (с обучением),17000
id,href,title,salary
3292316,/ru/jobs/3292316/,"Кладовщик-грузчик, работник производства",10500–11500
id,href,title,salary
4460662,/ru/jobs/4460662/,Продавець-консультант,15000–25000
id,href,title,salary
3652589,/ru/jobs/3652589/,Тракторист-машиніст,no data available
id,href,title,salary
3785741,/ru/jobs/3785741/,Консультант контакт-центра,7000
id,href,title,salary
4188823,/ru/jobs/4188823/,Sales-менеджер (ночная смена),25000–50000
id,href,title,salary
4331758,/ru/jobs/4331758/,Администратор отдела поддержки,25000
id,href,title,salary
4088814,/ru/jobs/4088814/,Sales-менеджер,25000
id,href,title,salary
4599121,/ru/jobs/4599121/,Інженер-проектувальник,no data available
id,href,title,salary
4295906,/ru/jobs/4295906/,Кухар-сушист,16000–21000
id,href,title,salary
4561436,/ru/jobs/4561436/,Бухгалтер (стажер),11500
id,href,title,salary
4531436,/ru/jobs/4531436/,Кухар гарячого процесу,16500–21000
id,href,title,salary
4373431,/ru/jobs/4373431/,"Переводчик английского языка, оператор онлайн-чата в брачное агентство",15000–50000
id,href,title,salary
4538400,/ru/jobs/4538400/,Руководитель регионального центра,no data available
id,href,title,salary
4420483,/ru/jobs/4420483/,Укладчик-упаковщик,13000–18000
id,href,title,salary
3749435,/ru/jobs/3749435/,Менеджер по продажам автомобилей из США,15000–50000
id,href,title,salary
4534629,/ru/jobs/4534629/,Продавець-консультант мобільних телефонів та аксесуарів,20000
id,href,title,salary
3448219,/ru/jobs/3448219/,Помощник руководителя в приёмную Леонида Черновецкого,67500
id,href,title,salary
4579030,/ru/jobs/4579030/,Регіональний продавець-консультант мобільних телефонів та аксесуарів,25000
id,href,title,salary
4431412,/ru/jobs/4431412/,Б'юті-консультант в рекламний відділ,10800–36900
id,href,title,salary
4599060,/ru/jobs/4599060/,"Country Manager, Educational Consultant",no data available
id,href,title,salary
3492909,/ru/jobs/3492909/,"Модель для блоггинга, стример, ведущая трансляций",40000
id,href,title,salary
4507752,/ru/jobs/4507752/,Інженер з технічного нагляду за комунікаційними мережами,no data available
id,href,title,salary
4564357,/ru/jobs/4564357/,HR generalist,20000–35000
id,href,title,salary
4598983,/ru/jobs/4598983/,Торговий представник по роботі з салонами краси (проф. косметика),no data available
id,href,title,salary
4598977,/ru/jobs/4598977/,Insurance Account Manager,no data available
id,href,title,salary
4598975,/ru/jobs/4598975/,Insurance Account Manager,no data available
id,href,title,salary
4598973,/ru/jobs/4598973/,Insurance Account Manager,no data available
id,href,title,salary
3923147,/ru/jobs/3923147/,"Повар, сушист (Петропавловская Борщаговка)",17100
id,href,title,salary
3183992,/ru/jobs/3183992/,"Повар, пиццайоло (Петропавловская Борщаговка)",17100
id,href,title,salary
4598942,/ru/jobs/4598942/,"Помощник HRD, рекрутер",12645–20475
id,href,title,salary
4598931,/ru/jobs/4598931/,"SEO, Marketing Assistant (итальянский язык)",18000–30000
id,href,title,salary
4541661,/ru/jobs/4541661/,Повар-универсал,17000–22000
id,href,title,salary
4159257,/ru/jobs/4159257/,Оператор чата,10000–30000
id,href,title,salary
3639251,/ru/jobs/3639251/,Кондитер на макаронс,10000
id,href,title,salary
4367424,/ru/jobs/4367424/,"Медсестра МРТ (з навчанням, Солом'янський р-н)",18000–23000
id,href,title,salary
4542329,/ru/jobs/4542329/,Менеджер по подбору клиентов,10000
id,href,title,salary
4307492,/ru/jobs/4307492/,Instagram-фотограф,20000–35000
id,href,title,salary
3200772,/ru/jobs/3200772/,"Повар (горячий, холодный цех)",16000–20000
id,href,title,salary
4598878,/ru/jobs/4598878/,"Водитель-экспедитор кат. В, курьер на авто компании",18000–31000
id,href,title,salary
4509293,/ru/jobs/4509293/,"Technical Support Consultant (Tier 2, Digital Adoption)",no data available
id,href,title,salary
4598855,/ru/jobs/4598855/,Продавец-консультант,12000–17000
id,href,title,salary
4583421,/ru/jobs/4583421/,Продавець-консультант,15000–20000
id,href,title,salary
4598846,/ru/jobs/4598846/,"Business Analyst (BAS ERP, 1C)",no data available
id,href,title,salary
4393681,/ru/jobs/4393681/,Водитель,25000–40000
id,href,title,salary
4001331,/ru/jobs/4001331/,Специалист по работе с задолженностью,15000–30000
id,href,title,salary
4482579,/ru/jobs/4482579/,Специалист по работе с задолженностью,15000–30000
id,href,title,salary
3919527,/ru/jobs/3919527/,Специалист по работе с задолженностью,15000–30000
id,href,title,salary
3662850,/ru/jobs/3662850/,"Customer Support Consultant (Polish, English)",no data available
id,href,title,salary
4042905,/ru/jobs/4042905/,"Customer Support Consultant (English, French)",no data available
id,href,title,salary
4211364,/ru/jobs/4211364/,"Customer Support Consultant (English, German)",no data available
id,href,title,salary
4421378,/ru/jobs/4421378/,"Фінансовий директор, внутрішній аудитор",40000–50000
id,href,title,salary
4598814,/ru/jobs/4598814/,Customer Support Consultant,no data available
id,href,title,salary
4598800,/ru/jobs/4598800/,Интернет-маркетолог,no data available
id,href,title,salary
2930976,/ru/jobs/2930976/,Оператор на производство,15000–18000
id,href,title,salary
4596802,/ru/jobs/4596802/,Менеджер по продажам,20000–50000
id,href,title,salary
4593479,/ru/jobs/4593479/,Переводчик чешского языка,20000–25000
id,href,title,salary
4598742,/ru/jobs/4598742/,Рекрутер,14000–15000
id,href,title,salary
3338348,/ru/jobs/3338348/,"Продавець продовольчих товарів (Голосіївський, Печерський р-н)",12000
id,href,title,salary
4598729,/ru/jobs/4598729/,HR-менеджер,20000–24000
id,href,title,salary
4598723,/ru/jobs/4598723/,"Водитель-экспедитор кат. C, C1",17000–19000
id,href,title,salary
3270579,/ru/jobs/3270579/,"Лікар-офтальмолог консультативно-діагностичного відділення, офтальмохірург",30000–50000
id,href,title,salary
4424800,/ru/jobs/4424800/,Фасувальниця,10000–12000
id,href,title,salary
4504483,/ru/jobs/4504483/,.Net developer,no data available
id,href,title,salary
3063778,/ru/jobs/3063778/,Кухар,11000–15000
id,href,title,salary
4584625,/ru/jobs/4584625/,Личный ассистент (видеосьемка),19000
id,href,title,salary
4408734,/ru/jobs/4408734/,Продавець-консультант,12000–16000
id,href,title,salary
4598685,/ru/jobs/4598685/,Мерчендайзер,10000
id,href,title,salary
4542011,/ru/jobs/4542011/,Коммерческий директор,no data available
id,href,title,salary
4056487,/ru/jobs/4056487/,"Уборщица, посудомойщица в ресторан",10000–13500
id,href,title,salary
1938486,/ru/jobs/1938486/,Бариста,14500–15000
id,href,title,salary
4482698,/ru/jobs/4482698/,Швея,20000–24000
id,href,title,salary
4583482,/ru/jobs/4583482/,Раскройщик,18000–22000
id,href,title,salary
4390713,/ru/jobs/4390713/,Спеціаліст з інтернет-маркетингу (PPC),41000–83000
id,href,title,salary
4478897,/ru/jobs/4478897/,Customer service manager,41000–83000
id,href,title,salary
3975353,/ru/jobs/3975353/,Customer Service Advisor (French),no data available
id,href,title,salary
4462476,/ru/jobs/4462476/,"Python-программист, преподаватель",no data available
id,href,title,salary
4418010,/ru/jobs/4418010/,Инженер-конструктор,20000–30000
id,href,title,salary
4598545,/ru/jobs/4598545/,Менеджер служби підтримки,no data available
id,href,title,salary
4499168,/ru/jobs/4499168/,Менеджер з продажу авто з США,30000–60000
id,href,title,salary
4445281,/ru/jobs/4445281/,"Продавец-консультант парфюмерии (ТРЦ ""Остров"")",13000–17000
id,href,title,salary
4383683,/ru/jobs/4383683/,"Продавец-консультант парфюмерии (""Проспект"", Globus, Piramida, Skymall)",13000–20000
id,href,title,salary
4598417,/ru/jobs/4598417/,Кладовщик,16000
id,href,title,salary
2036244,/ru/jobs/2036244/,Кассир пункта обмена валют,12000–15000
id,href,title,salary
703711,/ru/jobs/703711/,Офіс-менеджер,no data available
id,href,title,salary
4578086,/ru/jobs/4578086/,Комірник (ст. м. Дружби Народів),15000
id,href,title,salary
2349170,/ru/jobs/2349170/,Слесарь-сборщик алюминиевых конструкций,25000–35000
id,href,title,salary
1938496,/ru/jobs/1938496/,Офіціант,14000–18000
id,href,title,salary
2058407,/ru/jobs/2058407/,Кухар,16000
id,href,title,salary
4203854,/ru/jobs/4203854/,Оператор ПК (медичне направлення),9000
id,href,title,salary
4209803,/ru/jobs/4209803/,Кладовщик,no data available
id,href,title,salary
4526911,/ru/jobs/4526911/,Менеджер по продажам,25000
id,href,title,salary
3461496,/ru/jobs/3461496/,Хостесс,10000–12000
id,href,title,salary
4598320,/ru/jobs/4598320/,Менеджер по коммуникации,14592–41495
id,href,title,salary
3470176,/ru/jobs/3470176/,Junior Front-End Developer,no data available
id,href,title,salary
2542103,/ru/jobs/2542103/,"Trainee, Junior, Middle C# Backend Engineer",no data available
id,href,title,salary
1415870,/ru/jobs/1415870/,Врач-офтальмолог,no data available
id,href,title,salary
3817787,/ru/jobs/3817787/,"Помічник маркетолога (PPC, SEO)",15000
id,href,title,salary
4208853,/ru/jobs/4208853/,"Охоронець, контролер-ревізор (ТЦ ""Афіни"")",10000
id,href,title,salary
2778156,/ru/jobs/2778156/,Грузчик на склад оптовой торговли фруктами и овощами,18000
id,href,title,salary
1912452,/ru/jobs/1912452/,Грузчик (мусоровоз),17000–18000
id,href,title,salary
4234123,/ru/jobs/4234123/,Менеджер проектів департаменту операційної ефективності,no data available
id,href,title,salary
4598255,/ru/jobs/4598255/,Специалист отдела закупок и продаж (интернет-магазин),18300
id,href,title,salary
2204765,/ru/jobs/2204765/,Менеджер по продажам в интернет-магазин,15000–16000
id,href,title,salary
4547503,/ru/jobs/4547503/,Продавець-консультант (ст. м. Дружби Народів),13000–15000
id,href,title,salary
4598227,/ru/jobs/4598227/,Менеджер із закупівель (автозапчастини) у Вишгород,no data available
id,href,title,salary
4588569,/ru/jobs/4588569/,Менеджер по работе с клиентами со знанием английского,15000–24000
id,href,title,salary
4364195,/ru/jobs/4364195/,Аккаунт-специалист,12500
id,href,title,salary
3877908,/ru/jobs/3877908/,Менеджер з продажу освітніх послуг,20000–40000
id,href,title,salary
4598199,/ru/jobs/4598199/,Продавец-консультант,13000–18000
id,href,title,salary
4013415,/ru/jobs/4013415/,"Специалист, менеджер по продажам",no data available
id,href,title,salary
4598171,/ru/jobs/4598171/,"Администратор магазина, продавец-кассир",no data available
id,href,title,salary
3206464,/ru/jobs/3206464/,Бригадир монтажного отдела,20000–30000
id,href,title,salary
4598168,/ru/jobs/4598168/,Оператор call-центра,12000–15000
id,href,title,salary
4598164,/ru/jobs/4598164/,Заступник головного бухгалтера,18000–20000
id,href,title,salary
4598161,/ru/jobs/4598161/,Продавець-касир у маркет,14000
id,href,title,salary
4598141,/ru/jobs/4598141/,Главный бухгалтер,25000
id,href,title,salary
4596452,/ru/jobs/4596452/,SMM-менеджер,9000–12000
id,href,title,salary
4440728,/ru/jobs/4440728/,Працівник закладу ресторанного господарства (с. Гора),11000–13000
id,href,title,salary
4598103,/ru/jobs/4598103/,Руководитель склада,25000–35000
id,href,title,salary
4458827,/ru/jobs/4458827/,Менеджер по продажам,9600–24000
id,href,title,salary
4598069,/ru/jobs/4598069/,SEO-копірайтер,no data available
id,href,title,salary
4415073,/ru/jobs/4415073/,Оператор станка (поклейка кромки),20000–25000
id,href,title,salary
4598053,/ru/jobs/4598053/,Рабочий,12000–14000
id,href,title,salary
4598040,/ru/jobs/4598040/,Менеджер по роботі з партнерами,8000
id,href,title,salary
4341066,/ru/jobs/4341066/,Переводчик английского языка в брачное агентство,no data available
id,href,title,salary
3619725,/ru/jobs/3619725/,Продавець-консультант,12000
id,href,title,salary
4532311,/ru/jobs/4532311/,Комплектовщик-грузчик,10000–13000
id,href,title,salary
4598001,/ru/jobs/4598001/,Менеджер з кредитування (Ельдорадо),7000–12000
id,href,title,salary
4598000,/ru/jobs/4598000/,"Контент-менеджер, копірайтер",8000
id,href,title,salary
4597993,/ru/jobs/4597993/,Графический дизайнер интерьеров,no data available
id,href,title,salary
4597988,/ru/jobs/4597988/,Разработчик IOS,no data available
id,href,title,salary
3560222,/ru/jobs/3560222/,Сантехник (бригада),no data available
id,href,title,salary
4230900,/ru/jobs/4230900/,Менеджер по продажам,18000–74480
id,href,title,salary
4067962,/ru/jobs/4067962/,Специалист группы балансировки,no data available
id,href,title,salary
4597971,/ru/jobs/4597971/,Trainee React.js Developer,no data available
id,href,title,salary
4557760,/ru/jobs/4557760/,Графический дизайнер (3D),no data available
id,href,title,salary
4572653,/ru/jobs/4572653/,HR-менеджер,20000–37000
id,href,title,salary
4597936,/ru/jobs/4597936/,Шеф-повар,no data available
id,href,title,salary
3259461,/ru/jobs/3259461/,Водитель-доставщик кроватей,18000–25000
id,href,title,salary
4506315,/ru/jobs/4506315/,Бухгалтер підрозділу платежів,no data available
id,href,title,salary
4597909,/ru/jobs/4597909/,Project-менеджер,27000–54000
id,href,title,salary
4552751,/ru/jobs/4552751/,"Logistics manager, trucking dispatcher",25000–60000
id,href,title,salary
1633840,/ru/jobs/1633840/,Дизайнер контента,no data available
id,href,title,salary
3993838,/ru/jobs/3993838/,Customer support agent,16500–24000
id,href,title,salary
3815037,/ru/jobs/3815037/,Quality control manager (аудиоконтроль),17500
id,href,title,salary
3045135,/ru/jobs/3045135/,"Рекрутер, HR-менеджер",12000–26000
id,href,title,salary
4597881,/ru/jobs/4597881/,"Junior Developer, Debugger",22000–35000
id,href,title,salary
3612409,/ru/jobs/3612409/,Администратор ресторана,23000
id,href,title,salary
4597863,/ru/jobs/4597863/,Бухгалтер (ФЛП),10000
id,href,title,salary
4597856,/ru/jobs/4597856/,Адміністратор стоматологічної клініки,12000–15000
id,href,title,salary
4446791,/ru/jobs/4446791/,Водитель-курьер со своим автомобилем (интернет-магазин),15000–25000
id,href,title,salary
3732097,/ru/jobs/3732097/,"Мастер ручной работы, фурнитурщица",16000
id,href,title,salary
4540247,/ru/jobs/4540247/,Оператор call-centre,no data available
id,href,title,salary
4597831,/ru/jobs/4597831/,Customer support representative,no data available
id,href,title,salary
4482570,/ru/jobs/4482570/,Business Development Manager,no data available
id,href,title,salary
4597798,/ru/jobs/4597798/,Менеджер по административной деятельности,no data available
id,href,title,salary
4597797,/ru/jobs/4597797/,Асистент керівника,15000–30000
id,href,title,salary
2753929,/ru/jobs/2753929/,"Грузчик-комплектовщик, кладовщик",15500
id,href,title,salary
4536436,/ru/jobs/4536436/,Адміністратор готелю у Винники,no data available
id,href,title,salary
1595719,/ru/jobs/1595719/,"Біолог, лікар-лаборант (клінічний відділ)",20000
id,href,title,salary
3492852,/ru/jobs/3492852/,Контент-менеджер,18000
id,href,title,salary
4170293,/ru/jobs/4170293/,"Менеджер по роботі з партнерами: банками, автосалонами, туристичними агенствами",no data available
id,href,title,salary
4597707,/ru/jobs/4597707/,"Продавець-консультант (ТЦ ""Глобус-1"", Retroville)",12000–16000
id,href,title,salary
4488805,/ru/jobs/4488805/,Менеджер по работе с клиентами,15000–30000
id,href,title,salary
4597698,/ru/jobs/4597698/,Менеджер по продажам автомобилей,18000–35000
id,href,title,salary
4597695,/ru/jobs/4597695/,"Продавець-консультант (ТЦ ""РайON"")",12000–16000
id,href,title,salary
4544077,/ru/jobs/4544077/,Бариста,17250–23000
id,href,title,salary
4597687,/ru/jobs/4597687/,Су-шеф,23000–27000
id,href,title,salary
4549277,/ru/jobs/4549277/,"Logistics Scheduling Associate, Support Representative (US Market)",17000–23000
id,href,title,salary
4597678,/ru/jobs/4597678/,Программист-разработчик,no data available
id,href,title,salary
4597675,/ru/jobs/4597675/,Візуальний мерчендайзер,12000–13000
id,href,title,salary
4584652,/ru/jobs/4584652/,Менеджер по продажам франшизы,20000–35000
id,href,title,salary
4036876,/ru/jobs/4036876/,"Логист, менеджер по логистике",18000–25000
id,href,title,salary
4027078,/ru/jobs/4027078/,Водитель-дальнобойщик категории Е (длинномер),25000–30000
id,href,title,salary
4597649,/ru/jobs/4597649/,Менеджер з продажу,15000–35000
id,href,title,salary
2880650,/ru/jobs/2880650/,"Касир пункту обміну валют (ст. м. Лівобер., Житомирська, Борщагівка, Крюківщина)",24000
id,href,title,salary
4244472,/ru/jobs/4244472/,Водитель такси на электромобиль Nissan Leaf,10000–30000
id,href,title,salary
4592956,/ru/jobs/4592956/,Front-end developer,no data available
id,href,title,salary
4597618,/ru/jobs/4597618/,Кладовщик-приёмщик,11000
id,href,title,salary
4547400,/ru/jobs/4547400/,Специалист по обслуживанию клиентов,10000–20000
id,href,title,salary
4530246,/ru/jobs/4530246/,Хостес,no data available
id,href,title,salary
4496467,/ru/jobs/4496467/,Менеджер по работе с клиентами,19000
id,href,title,salary
4597578,/ru/jobs/4597578/,Продавець-касир у маркет,13500–15000
id,href,title,salary
3542251,/ru/jobs/3542251/,Помічник комерційного директора,11000
id,href,title,salary
3583348,/ru/jobs/3583348/,Спеціаліст з обслуговування клієнтів (ТРЦ Respublika Park),10000–12000
id,href,title,salary
4597560,/ru/jobs/4597560/,Оператор контакт-центру в HR-департамент,no data available
id,href,title,salary
4597554,/ru/jobs/4597554/,Керівник відділу маркетингу,no data available
id,href,title,salary
1149473,/ru/jobs/1149473/,"Мастер-приёмщик, менеджер по продажам",25000–100000
id,href,title,salary
3876868,/ru/jobs/3876868/,Продавець-консультант,8000–10000
id,href,title,salary
4536559,/ru/jobs/4536559/,"Продавець-консультант в гіпермаркет ""Епіцентр""",12000–15000
id,href,title,salary
3900218,/ru/jobs/3900218/,"Продавец-консультант, представитель поставщика (""Эпицентр"", Пос. Котовского)",12000–15000
id,href,title,salary
4424181,/ru/jobs/4424181/,Менеджер по работе с клиентами (польский язык),28500–45700
id,href,title,salary
4572537,/ru/jobs/4572537/,HR-менеджер,12500–18000
id,href,title,salary
4541310,/ru/jobs/4541310/,Менеджер з продажу (металообробка),40000
id,href,title,salary
4597510,/ru/jobs/4597510/,"Охоронець (ст. м. Святошин, Лісова)",12200–14600
id,href,title,salary
3577682,/ru/jobs/3577682/,Оператор call-центра,15000–16000
id,href,title,salary
4597508,/ru/jobs/4597508/,Консультант інформаційної лінії,no data available
id,href,title,salary
4597506,/ru/jobs/4597506/,Инженер-монтажник охранной сигнализации,25000
id,href,title,salary
3773422,/ru/jobs/3773422/,Офіціант,30000
id,href,title,salary
4056485,/ru/jobs/4056485/,Грузчик в ресторан,10000–13500
id,href,title,salary
4597501,/ru/jobs/4597501/,"Менеджер по работе с клиентами (польский, русский)",35000–70000
id,href,title,salary
2377238,/ru/jobs/2377238/,Оператор call-центра,15000–50000
id,href,title,salary
4597371,/ru/jobs/4597371/,"Робочий на склад (ст. м. Святошин, ""Електронмаш"")",13500–16200
id,href,title,salary
2069347,/ru/jobs/2069347/,Менеджер по работе с готовой клиентской базой,18000–30000
id,href,title,salary
4461594,/ru/jobs/4461594/,Кухар гарячого цеху,21000–23000
id,href,title,salary
4479981,/ru/jobs/4479981/,Продавець-консультант (ТРЦ Forum),no data available
id,href,title,salary
4597360,/ru/jobs/4597360/,Робочий на склад (ст. м. Почайна),13500–16200
id,href,title,salary
4597350,/ru/jobs/4597350/,Касир (ст. м. Позняки),14000–17000
id,href,title,salary
3312864,/ru/jobs/3312864/,Инженер-электрик по ремонту хлебопекарного оборудования,15000–18000
id,href,title,salary
4597346,/ru/jobs/4597346/,Комірник,12500–15000
id,href,title,salary
4461360,/ru/jobs/4461360/,"Водитель (Uber, Bolt, Uklon) на авто компании",25000–40000
id,href,title,salary
3433995,/ru/jobs/3433995/,Менеджер з продажу,15200
id,href,title,salary
4536667,/ru/jobs/4536667/,Менеджер по продажам со знанием английского языка,25000–60000
id,href,title,salary
4597304,/ru/jobs/4597304/,Менеджер по продажам визовых услуг и трудоустройству в Польше,20000–40000
id,href,title,salary
4434093,/ru/jobs/4434093/,"Менеджер отдела закупок, снабжения",20000
id,href,title,salary
4549054,/ru/jobs/4549054/,Адміністратор магазину (Борщагівка),15000–25000
id,href,title,salary
3769836,/ru/jobs/3769836/,"Продавець-консультант (ТРЦ ""Рівер Молл"")",no data available
id,href,title,salary
3769826,/ru/jobs/3769826/,"Касир (ТРЦ ""Рівер Молл"")",no data available
id,href,title,salary
3983944,/ru/jobs/3983944/,Комірник (ТРЦ River Mall),no data available
id,href,title,salary
3896143,/ru/jobs/3896143/,Кладовщик-комплектовщик,15000
id,href,title,salary
3631044,/ru/jobs/3631044/,Комплектовщик,no data available
id,href,title,salary
1238609,/ru/jobs/1238609/,Водитель кат. C,20000–30000
id,href,title,salary
4597274,/ru/jobs/4597274/,UI/UX Designer (Middle),55000–85000
id,href,title,salary
3996171,/ru/jobs/3996171/,Account-менеджер,12500–18000
id,href,title,salary
4584788,/ru/jobs/4584788/,Рекрутер,9000–15000
id,href,title,salary
4597269,/ru/jobs/4597269/,Майстер-приймальник (СТО),no data available
id,href,title,salary
4597265,/ru/jobs/4597265/,Електромеханік з ремонту вантажних автомобілів,no data available
id,href,title,salary
4597258,/ru/jobs/4597258/,Receptionist,no data available
id,href,title,salary
4565145,/ru/jobs/4565145/,Менеджер по продажам,35000–55000
id,href,title,salary
4520455,/ru/jobs/4520455/,Менеджер по продажам строительного инструмента,16000–24000
id,href,title,salary
4444969,/ru/jobs/4444969/,Инженер-конструктор ПГС,no data available
id,href,title,salary
4460647,/ru/jobs/4460647/,Ассистент в отдел продаж,15000
id,href,title,salary
4084062,/ru/jobs/4084062/,Менеджер із закупівель,no data available
id,href,title,salary
4588798,/ru/jobs/4588798/,Менеджер проектов,25000
id,href,title,salary
3683517,/ru/jobs/3683517/,"Менеджер по продажам (digital marketing, SEO, PPC)",20000–25000
id,href,title,salary
4597228,/ru/jobs/4597228/,Инженер-технолог (машиностроение),no data available
id,href,title,salary
3955220,/ru/jobs/3955220/,Водитель погрузчика,14000–16000
id,href,title,salary
4597220,/ru/jobs/4597220/,"Customer support representative (Portuguese, Spanish)",18700–23000
id,href,title,salary
4597183,/ru/jobs/4597183/,"Менеджер по продажам, продавец-консультант в интернет-магазин",20000–45000
id,href,title,salary
4306866,/ru/jobs/4306866/,Начальник відділу розвитку мережі,no data available
id,href,title,salary
4505191,/ru/jobs/4505191/,Менеджер по продажам,25000–30000
id,href,title,salary
3945576,/ru/jobs/3945576/,"Водитель в такси на авто компании (Bolt, Uber, Uklon)",20000–25000
id,href,title,salary
3781980,/ru/jobs/3781980/,Водитель такси на авто компании (Bolt),20000–25000
id,href,title,salary
3773072,/ru/jobs/3773072/,"Водитель в такси на авто компании (Bolt, Uber, Uklon)",20000–25000
id,href,title,salary
3741645,/ru/jobs/3741645/,"Водитель в такси на авто компании (Bolt, Uklon)",20000–25000
id,href,title,salary
4445465,/ru/jobs/4445465/,Водитель в такси на авто компании (Bolt),25000–35000
id,href,title,salary
4545114,/ru/jobs/4545114/,Middle QA Automation Engineer (Python),no data available
id,href,title,salary
4580939,/ru/jobs/4580939/,Менеджер з продажу авто із Європи,27000–50000
id,href,title,salary
1417778,/ru/jobs/1417778/,"Специалист IT, оператор в call-center",no data available
id,href,title,salary
783862,/ru/jobs/783862/,"Риелтор, агент, специалист по недвижимости",35000
id,href,title,salary
1968840,/ru/jobs/1968840/,Комірник-комплектувальник (ст. м. Нивки),14000–25000
id,href,title,salary
4597135,/ru/jobs/4597135/,Продавец-консультант в салон штор (ст. м. Осокорки),15000
id,href,title,salary
3042635,/ru/jobs/3042635/,"Декоратор, оформитель, аэродизайнер",10000–11000
id,href,title,salary
4456601,/ru/jobs/4456601/,Системний адміністратор,20000
id,href,title,salary
4571722,/ru/jobs/4571722/,Менеджер по работе с клиентами,25000–50000
id,href,title,salary
3583572,/ru/jobs/3583572/,Водитель на авто компании (Uber Comfort),25000–40000
id,href,title,salary
4148506,/ru/jobs/4148506/,Продавец-консультант,14000–30000
id,href,title,salary
4553151,/ru/jobs/4553151/,"Продавец-консультант (Lavina, River, Блокбастер, Promenada Park, Плазма, Спектр)",12000–25000
id,href,title,salary
3676314,/ru/jobs/3676314/,"Продавец-консультант (Позняки, Троещина, Дарница, Оболонь, Харьковская)",18000–35000
id,href,title,salary
4583574,/ru/jobs/4583574/,Клиент-менеджер,15000–25000
id,href,title,salary
3224601,/ru/jobs/3224601/,Менеджер отдела сопровождения клиентов,25000
id,href,title,salary
4517867,/ru/jobs/4517867/,Швачка,11000–15000
id,href,title,salary
4327691,/ru/jobs/4327691/,Аккаунт-менеджер,10000
id,href,title,salary
4597076,/ru/jobs/4597076/,Менеджер з продажу та роботі з клієнтами,12000–18000
id,href,title,salary
4244456,/ru/jobs/4244456/,Врач-невропатолог,40000
id,href,title,salary
3825902,/ru/jobs/3825902/,Начальник склада,14000
id,href,title,salary
4597060,/ru/jobs/4597060/,Офіс-менеджер,16000–20000
id,href,title,salary
4258765,/ru/jobs/4258765/,"Специалист по работе с задолженностью (skip tracing), коллектор",25000
id,href,title,salary
4597056,/ru/jobs/4597056/,Супервайзер,no data available
id,href,title,salary
4351044,/ru/jobs/4351044/,Охоронець (вахта),9000–12000
id,href,title,salary
3369375,/ru/jobs/3369375/,"Переводчик в брачное агентство (Prime, Svadba. com, NatashaClub, DreamSingles)",25000
id,href,title,salary
2950556,/ru/jobs/2950556/,Водій навантажувача,14200–15900
id,href,title,salary
2151912,/ru/jobs/2151912/,Оператор баз даних (дата-центр),10000–15000
id,href,title,salary
4597048,/ru/jobs/4597048/,Заступник начальника управління інформаційної безпеки,no data available
id,href,title,salary
4597037,/ru/jobs/4597037/,"Сканувальник, працівник складу",15000–20000
id,href,title,salary
3051634,/ru/jobs/3051634/,Продавець-консультант,7000–12000
id,href,title,salary
4058104,/ru/jobs/4058104/,Переводчик английского языка в брачное агентство,10000–25000
id,href,title,salary
4482044,/ru/jobs/4482044/,Оператор call-центру,15000–20000
id,href,title,salary
3856296,/ru/jobs/3856296/,Account manager зі знанням німецької мови,16500–24000
id,href,title,salary
